,gene_ks,gene_sensitive_at_5prime,gene_sensitive_at_3prime,logFC,FDR,logFC_5p,FDR_5p,logFC_3p,FDR_3p,Desc_5p,Desc_3p,is_PTR_5p,is_PTR_3p
185,KS17gene_1005a,Tb927.5.3590,Tb927.5.3600,1.3238746914550406,7.530414468278436e-35,0.6123722651331942,4.025283032665075e-39,0.1504153823264686,0.0008911721393408543,Putative zinc finger motif  C2HC5-type/ASCH domain containing protein  putative,ATP-dependent DEAD/H RNA helicase  putative,none,none
186,KS17gene_1009a,Tb927.5.3610,Tb927.5.3620,1.7772226911364466,4.374184777992049e-21,0.6085760240856699,5.437264614163736e-26,1.8725740049513995,6.540698151710425e-19,adaptor complex protein (AP) 3 delta subunit 1  putative,kinetoplastid-specific dual specificity phosphatase  putative,none,none
188,KS17gene_1022a,Tb927.5.3745,Tb927.5.3750,-0.3815227733060413,5.676292895546973e-05,-0.13513389139014917,0.040466919914888384,-0.8198943678444532,6.165586539106444e-50,ring-box protein  putative,RNA-binding protein  putative,none,none
191,KS17gene_1029a,Tb927.5.3790,Tb927.5.3800,2.027692955570033,2.5037652924930223e-95,0.6886394776220975,3.5587169998610085e-12,1.0429207212473155,1.827018531985089e-41,Tetraspanin family  putative,glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase  putative,none,none
192,KS17gene_1030a,Tb927.5.3800,Tb927.5.3810,1.9560571211592106,1.1486271442859699e-56,1.0429207212473155,1.827018531985089e-41,1.4490890918822807,9.978562417436075e-76,glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase  putative,orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase  putative,none,none
193,KS17gene_1033a,Tb927.5.3810,Tb927.5.3820,1.6911232556082396,9.529158657711802e-119,1.4490890918822807,9.978562417436075e-76,1.359053789892798,1.075413585995215e-114,orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase  putative,aspartate carbamoyltransferase  putative,none,none
194,KS17gene_1035a,Tb927.5.3830,Tb927.5.3840,-1.198305301439603,4.609504577927718e-33,1.2514396562028876,1.3259599819649262e-154,-0.7997975125711695,2.824211807760617e-60,dihydroorotate dehydrogenase (fumarate),hypothetical protein  conserved,none,none
195,KS17gene_1038a,Tb927.5.3850,Tb927.5.3860,1.2207820022025346,1.2533842989055529e-27,-0.11225188404558592,0.05077702342737417,1.1905455178536044,1.2365756462559204e-120,XRN 5'-3' exonuclease N-terminus  putative,tubulin tyrosine ligase  putative,none,none
197,KS17gene_1053a,Tb927.5.3980,Tb927.5.3990,-0.32870832915976234,9.82308445815275e-07,0.27363074807586263,4.5918059589345855e-12,-0.7897310143615383,0.00044753576956721425,mitochondrial ribosomal protein L15,variant surface glycoprotein (VSG  atypical)  putative,none,none
198,KS17gene_1054a,Tb927.6.130,Tb927.6.140,-0.49012790243458165,2.403182672578181e-06,-0.09946823018845331,0.28467623955480936,1.112637674148218,2.7346245337364874e-123,hypothetical leucine-rich repeat protein 1 (LRRP1),retrotransposon hot spot protein 5 (RHS5)  putative,none,none
201,KS17gene_1074a,Tb927.6.410,Tb927.6.430,-1.349687963749515,2.2269574580678386e-157,-0.0827623194686609,0.057190539780372654,-0.8468449229339815,2.7087317559993494e-30,hypothetical protein  conserved,receptor-type adenylate cyclase GRESAG 4  putative,none,none
202,KS17gene_1075a,Tb927.6.430,Tb927.6.440,-2.6092243985753187,5.3213033085887e-310,-0.8468449229339815,2.7087317559993494e-30,-0.27165313035235766,4.625303435155565e-06,receptor-type adenylate cyclase GRESAG 4  putative,haptoglobin-hemoglobin receptor,none,none
203,KS17gene_1077a,Tb927.6.440,Tb927.6.450,-1.32163395433004,3.810851992268077e-21,-0.27165313035235766,4.625303435155565e-06,-1.9493641403336182,7.217141601462578e-38,haptoglobin-hemoglobin receptor,procyclin PARP A,none,none
204,KS17gene_1079a,Tb927.6.510,Tb927.6.520,-3.2695403736476907,3.437066530355711e-224,-2.030597760025573,1.028412703302212e-152,-1.903744630756527,2.954404590653063e-37,GPEET procyclin,EP3-2 procyclin,none,none
206,KS17gene_1103a,Tb927.6.2390,Tb927.6.2400,1.367723057411732,2.1867411020021167e-22,0.9711849805042077,1.3035199733054985e-86,-0.3078158195954377,6.699764396027566e-15,conserved hypothetical protein  putative,Gamma-tubulin complex component 4,none,none
207,KS17gene_1105a,Tb927.6.2400,Tb927.6.2410,-1.5587505938976873,5.528940341803549e-150,-0.3078158195954377,6.699764396027566e-15,-2.2216521451723183,5.622485510074118e-188,Gamma-tubulin complex component 4,hypothetical protein  conserved,none,none
208,KS17gene_1108a,Tb927.6.2420,Tb927.6.2430,1.7314883561586556,6.160434767142873e-195,1.511625187550484,6.6673794521054015e-248,-0.33302193545499226,1.1143680858158687e-15,p22 protein precursor,hypothetical protein  conserved,none,none
209,KS17gene_1115a,Tb927.6.2480,Tb927.6.2490,1.1819253624747126,1.1601627316350898e-27,-0.863334709216071,2.338385686674053e-71,1.5350784635321184,2.67895939056291e-253,chaperone protein DnaJ  putative,succinate dehydrogenase subunit 7,none,none
213,KS17gene_1137a,Tb927.6.2640,Tb927.6.2650,-0.8285973054067922,7.584071266115639e-64,1.073816340942727,1.6179486677594468e-91,-0.29289266183169954,5.572188039683753e-10,importin alpha subunit  putative,nucleolar mif4g domain-containing protein 1,none,increase
214,KS17gene_1147a,Tb927.6.2700,Tb927.6.2710,-0.9017464175717687,1.7695291948396457e-17,0.4162792186722213,1.2489770634085316e-21,0.7584105001418641,2.505916871490275e-59,small nuclear ribonucleoprotein Sm-E,hypothetical protein  conserved,none,none
218,KS17gene_1168a,Tb927.6.2870,Tb927.6.2880,1.839978313240869,5.5860792388928065e-37,-0.6160549266181554,1.4396197526819015e-10,0.5404753954350224,1.4570803655923105e-29,hypothetical protein  conserved,kinesin  putative,none,none
220,KS17gene_1171a,Tb927.6.2890,Tb927.6.2900,0.42470006612182876,0.00020318375909210974,0.4743149335190408,3.869050997468513e-09,0.8141183614876142,1.7080826199154078e-82,single strand-specific nuclease  putative,dendritic cell-derived IFNG-induced protein,none,none
221,KS17gene_1178a,Tb927.6.2950,Tb927.6.2960,-1.2952901260727099,5.626792338914918e-20,-0.8982550768094336,7.945433658640869e-22,-0.5847441964278831,1.639583368484724e-22,hypothetical protein,epsilon-adaptin  putative,none,none
222,KS17gene_1185a,Tb927.6.3000,Tb927.6.3010,1.4515478748103126,1.9150735009825572e-60,1.5054883827320422,8.577943842537447e-76,0.15735507786019767,0.009433018210002857,sphingolipid delta 4 desaturase  putative,PH domain containing protein  putative,none,none
226,KS17gene_1212a,Tb927.6.3250,Tb927.6.3260,-0.3176989664480386,0.0001078384505485681,0.326740308553266,6.149232586601182e-10,-0.3541917647546838,4.747924951579268e-10,C2H2 type zinc-finger (2 copies)  putative,hypothetical protein  conserved,none,none
228,KS17gene_1232a,Tb927.6.4630,Tb927.6.4640,-1.1204703401359484,1.3388866381378882e-31,-0.5370791777102668,2.8209754601519375e-19,-0.15331520581557068,0.00034339402375463494,kinetoplastid-specific phospho-protein phosphatase  putative,hypothetical protein  conserved,none,none
229,KS17gene_1239a,Tb927.6.4690,Tb927.6.4700,-1.483107900949864,1.1853049058340525e-64,0.7328029939994741,2.8815619810561147e-09,-0.6900505850628414,2.2800894230738513e-44,60S ribosomal protein L9  putative,hypothetical protein  conserved,none,none
230,KS17gene_1242a,Tb927.6.4710,Tb927.6.4720,0.2587520734089153,8.279039696159214e-05,-0.15762270265960035,0.0021611020362447488,1.2429677889822528,1.3207135375484484e-24,calmodulin  putative,zinc finger CCCH domain-containing protein 15,none,decrease
231,KS17gene_1244a,Tb927.6.4730,Tb927.6.4740,-1.6633567806827334,4.0868784313873585e-142,1.1100676619309566,3.043173631241038e-33,0.24056607592396761,2.2265350902576555e-05,hypothetical protein,importin-alpha re-exporter protein  putative,none,none
233,KS17gene_1249a,Tb927.6.4760,Tb927.6.4770,1.3817302502307407,1.2060595709094751e-50,0.05787901216979858,0.1980150885588771,1.4990690351308278,5.273652984914211e-43,T-complex protein 11  putative,protein mkt1  putative,none,none
237,KS17gene_1273a,Tb927.6.5050,Tb927.6.5060,-0.764170188415279,3.4410106822892805e-16,0.05801882901125226,0.20130440340986444,-0.5695296641632808,3.3982510170613295e-28,V-type ATPase  C subunit  putative,hypothetical protein  conserved,none,none
240,KS17gene_1287a,Tb927.6.5160,Tb927.6.5170,-2.943192150228338,2.708452446848706e-81,0.9015377862344615,1.2431577960738412e-12,1.2840922886894124,1.1031858603360682e-17,retrotransposon hot spot protein 3 (RHS3)  point mutation,retrotransposon hot spot protein 4 (RHS4)  interrupted,none,none
241,KS17gene_1291a,Tb927.7.200,Tb927.7.210,-0.7057181820394364,3.6130823780898164e-08,-0.08924049629318309,0.09269239284103101,-0.6519128044046951,8.272605558015237e-28,hypothetical protein  conserved,Proline dehydrogenase  mitochondrial,none,none
242,KS17gene_1295a,Tb927.7.240,Tb927.7.250,-1.7028980727179095,1.4034733150095639e-188,-1.5182434007533891,1.850455058603615e-58,0.1340350246847817,0.007668107154247102,40S ribosomal protein S33  putative,zinc finger protein family member  putative,none,none
243,KS17gene_1301a,Tb927.7.290,Tb927.7.300,-1.8689315921777159,3.780610590036961e-133,1.0591528175736238,1.563123666285816e-76,-0.23075881042088314,9.923408989728364e-06,leucine-rich repeat protein 1 (LRRP1)  putative,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative,none,none
246,KS17gene_1328a,Tb927.7.1110,Tb927.7.1120,1.8919995342167024,3.872820163412351e-142,2.016500841230468,0.0,0.6702323023025487,1.291711493973236e-26,asparagine synthetase a  putative,trypanothione/tryparedoxin dependent peroxidase 1  cytosolic,none,none
247,KS17gene_1335a,Tb927.7.1170,Tb927.7.1172,-0.8301898817873369,1.4986965443755122e-52,-0.5584241075263818,3.1963421307504824e-29,-1.1177631456530144,1.7576262280408568e-57,RNA-binding protein Y14,hypothetical protein,none,none
248,KS17gene_1339a,Tb927.7.1190,Tb927.7.1200,1.1557817885356318,9.972898595181124e-12,0.3332532055183971,1.765939322804528e-11,0.20962402782597758,2.0698326752939053e-06,regulator of chromosome condensation  putative,Protein of unknown function (DUF525)  putative,none,none
249,KS17gene_1342a,Tb927.7.1210,Tb927.7.1220,-2.207178278051483,2.0102512098334916e-65,-0.4022632994875129,2.702035746992779e-11,0.4092965570484498,1.4267745465817767e-12,regulator of chromosome condensation  putative,hypothetical protein  conserved,none,none
250,KS17gene_1345a,Tb927.7.1230,Tb927.7.1240,-1.0236976616415416,4.979651083446186e-17,-0.4204352886640037,4.5356742632519536e-20,0.5038973720608247,1.8995943957209483e-26,hypothetical protein  conserved,Sphingosine kinase,none,none
253,KS17gene_1353a,Tb927.7.1300,Tb927.7.1310,0.5141946070560967,1.0195194412074154e-11,0.3358148259631471,1.570586442021592e-08,0.4736744104826441,9.81200998877613e-20,protein disulfide isomerase  putative,hypothetical protein  conserved,increase,none
254,KS17gene_1354a,Tb927.7.1310,Tb927.7.1320,1.6114790349144807,5.708519872798575e-38,0.4736744104826441,9.81200998877613e-20,0.8493689215174065,8.68556093189254e-40,hypothetical protein  conserved,10 kDa heat shock protein  putative,none,increase
256,KS17gene_1385a,Tb927.7.1580,Tb927.7.1590,-3.524601902323246,1.4522821951941157e-101,-0.4899903959069064,5.663650928508882e-22,-0.6494688450560374,4.5457226858690994e-18,Vps52 / Sac2 family  putative,mitotic cyclin,none,none
257,KS17gene_1387a,Tb927.7.1590,Tb927.7.1600,-0.512706514672931,6.184387388877716e-06,-0.6494688450560374,4.5457226858690994e-18,-0.5151611165943603,8.156667157985221e-30,mitotic cyclin,C-1-tetrahydrofolate synthase  cytoplasmic  putative,none,none
258,KS17gene_1401a,Tb927.7.1750,Tb927.7.1760,-1.4408764703411745,9.52940497425837e-196,0.21237400746048787,0.030411757851961433,-0.45405846243356496,2.4700003266705753e-16,60S ribosomal protein L7  putative,hypothetical protein  conserved,none,none
259,KS17gene_1412a,Tb927.7.1910,Tb927.7.1920,-0.34126406479369437,6.0084616521072946e-05,0.25160574581903167,4.4793979140764663e-07,0.8300136283613243,1.8560096228560216e-78,pyridoxal phosphate containing glycine decarboxylase  putative,paraflagellar rod component  putative,none,none
260,KS17gene_1414a,Tb927.7.1920,Tb927.7.1930,-0.8354225682433318,8.355281888503157e-16,0.8300136283613243,1.8560096228560216e-78,-0.5979534091899655,5.251444499813596e-13,paraflagellar rod component  putative,nucleoside diphosphatase  putative,none,none
261,KS17gene_1427a,Tb927.7.2970,Tb927.7.2980,1.4590271102812347,4.004075798714741e-37,0.5042261822237161,9.324176160276905e-17,1.341972248206897,2.0110732591235145e-126,ATP-dependent DEAD/H RNA helicase  putative,Nitroreductase family  putative,none,decrease
262,KS17gene_1428a,Tb927.7.3000,Tb927.7.3010,0.8908147092641308,2.739393304849435e-31,-0.27424127910619284,0.00041849532048377565,-0.5749849563847227,6.837662046952669e-35,kinesin  putative,Nitrogen permease regulator 2  putative,none,none
264,KS17gene_1433a,Tb927.7.3050,Tb927.7.3060,-0.6870342168944615,1.4476078213469109e-11,0.19761511399427853,8.552842885902052e-05,-1.0060278799121596,5.136764688637039e-43,Mitochondrial SSU ribosomal protein  putative,Tripartite Attachment Complex Protein 42,none,none
265,KS17gene_1435a,Tb927.7.3070,Tb927.7.3080,0.608676763037229,3.260519466420495e-12,0.4429352689295253,4.722894974424093e-15,-0.7090606200101306,4.679601979228298e-50,UAA transporter family  putative,Kinetochore interacting protein 4,none,none
266,KS17gene_1437a,Tb927.7.3080,Tb927.7.3090,1.5682176793279412,2.5350581243105213e-40,-0.7090606200101306,4.679601979228298e-50,0.7246057706963354,1.2315838421004718e-46,Kinetochore interacting protein 4,Galactose oxidase  central domain containing protein  putative,none,none
271,KS17gene_1463a,Tb927.7.3930,Tb927.7.3940,-1.4774719971402872,7.513623063453422e-116,-0.04678211874169279,0.5379738593124317,0.7691702747517828,4.409006929010102e-60,hypothetical protein  conserved,mitochondrial carrier protein,none,none
273,KS17gene_1473a,Tb927.7.4000,Tb927.7.4010,-1.1122604087930181,3.385339981605761e-33,0.100688851955892,0.02279796650244971,-0.606214955154972,6.636844697164983e-20,glutathione synthetase  putative,hypothetical protein  conserved,none,none
276,KS17gene_1484a,Tb927.7.4080,Tb927.7.4090,0.8890438976284524,8.317067522587935e-18,0.015210460171320456,0.8017771498151209,0.23995930492600379,0.0002565812431608148,DNA excision repair protein ERCC 6,CMGC/DYRK protein kinase  putative,none,none
279,KS17gene_1496a,Tb927.7.4180,Tb927.7.4190,0.48578467593209185,1.2177709799297622e-07,0.6763608507953782,6.969928253290547e-26,0.2456798459981351,2.0052437794552474e-07,Fatty acid elongase,zinc finger domain  LSD1 subclass  putative,none,none
280,KS17gene_1498a,Tb927.7.4190,Tb927.7.4200,-0.7182418827696218,5.389754245545459e-25,0.2456798459981351,2.0052437794552474e-07,-0.15970781564355638,0.00022497783690740472,zinc finger domain  LSD1 subclass  putative,hypothetical protein  conserved,none,none
281,KS17gene_1507a,Tb927.7.5150,Tb927.7.5160,1.2355520982331183,3.275981002258277e-33,0.004535492923967536,0.932855804329897,0.6460318730576166,3.0101735024115935e-36,hypothetical protein  conserved,deoxyuridine triphosphatase  putative,none,none
282,KS17gene_1514a,Tb927.7.5210,Tb927.7.5220,0.5393398364215161,4.652982260756343e-06,0.346225176982734,9.299703668033809e-12,-0.8074226928547795,1.7182565277987392e-52,Putative Phosphatase/Protein of unknown function DUF89  putative,Forkhead Kinase  putative,none,none
283,KS17gene_1517a,Tb927.7.5240,Tb927.7.5250,0.6756227601163267,2.3751778064142623e-24,0.3444408592216925,1.4900913002812814e-05,-0.35708048709374307,3.206074726293368e-18,Flagellum attachment zone protein 21,hypothetical protein  conserved,none,none
287,KS17gene_1542a,Tb927.7.5480,Tb927.7.5490,0.4505695009734778,0.0003205148909283118,0.3053279108879425,1.4264954108631769e-06,0.8177065830393386,1.6831210207824234e-92,dihydrofolate reductase-thymidylate synthase,protein arginine n-methyltransferase 7,decrease,none
288,KS17gene_1546a,Tb927.7.5510,Tb927.7.5520,-0.7360036055547468,2.0457080311999502e-23,-0.40482266977325193,3.6116328005690925e-14,-0.5100585725400922,6.489209677323359e-18,hypothetical protein  conserved,peptidyl-tRNA hydrolase  putative,none,none
289,KS17gene_1549a,Tb927.7.5540,Tb927.7.5550,-0.9812230595566463,8.990477638599135e-16,-0.5967651072154633,1.157910779203914e-42,-1.279104204504942,6.348108719045143e-59,2 4-dienoyl-coa reductase-like protein,TLD  putative,none,none
291,KS17gene_1553a,Tb927.7.5570,Tb927.7.5580,-2.5428643479792146,9.691289592561403e-60,0.14997609748499294,0.0460140834146395,0.3932045177967942,6.44985992104812e-11,cell cycle associated protein MOB1-A,cell cycle associated protein MOB1-B,none,none
294,KS17gene_1574a,Tb927.7.5760,Tb927.7.5770,-0.6670508328917997,1.1777584700364532e-06,0.9057647173488338,3.4924150965316525e-59,1.3961788006758518,2.162203686499269e-22,nuclear transport factor 2 protein  putative,Nuclear Dbf2-related kinase,none,none
295,KS17gene_1579a,Tb927.7.5795,Tb927.7.5800,0.8247088038822852,1.9012812736535756e-11,2.0740907164974374,2.0053439732380818e-120,-0.9075201579043816,3.9125990483755766e-30,hypothetical protein,hypothetical protein,none,none
296,KS17gene_1581a,Tb927.7.5800,Tb927.7.5810,-1.5514716851407457,7.11815638984684e-21,-0.9075201579043816,3.9125990483755766e-30,-0.6388164052484367,3.249862190931951e-35,hypothetical protein,Protein of unknown function (DUF1637)  putative,none,none
297,KS17gene_1586a,Tb927.7.5840,Tb927.7.5850,0.3431903152938872,0.006556860112794475,0.6760909493236565,5.664778004964816e-31,0.3340873961221338,2.702035746992779e-11,hypothetical protein  conserved,hypothetical protein  conserved,none,none
298,KS17gene_1591a,Tb927.7.5880,Tb927.7.5890,-0.9431950408819638,1.221141631069021e-21,-0.9039432126961421,1.3282238507577366e-38,-0.5577348056409783,7.619611539757286e-32,cis-prenyltransferase-like protein,hypothetical protein  conserved,none,none
